avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.0118021585526826	3.33333333333333	3	./302450975-9539-180-subtree-replicated.fa	0.0127795527156549	8	1	11	1	0.285714285714286	626	7	0.976038338658147	9447,9502,30590,121123,198627,70927,30596
0.00705128205128203	0	0	./302451395-30614-53-subtree-replicated.fa	0.0150375939849624	8	0	6	2	0.333333333333333	532	3	0.990601503759398	9508,9495,9600
0.0137943389466141	31.3333333333333	9	./302451389-376919-75-subtree-replicated.fa	0.188679245283019	100	2	0	0	0.333333333333333	530	6	0.979245283018868	867377,122222,342401,70927,9525,198627
0.00731087094723459	62	2	./302451318-9539-178-subtree-replicated.fa	0.0987785448751991	53.1428571428571	4	0	0	0.428571428571429	538	7	0.985130111524164	9447,9502,30590,121123,198627,70927,30596
0.0721830985915493	8	3	./302451384-9527-45-subtree-replicated.fa	0.118959107806691	64	0	37	2	0.2	538	5	0.881040892193309	30594,9447,9519,767357,9508
0.198056801195815	20	7	./302451294-9479-86-subtree-replicated.fa	0.0920810313075506	50	0	2.5	2	0.333333333333333	543	3	0.740331491712707	595220,30598,43777
0.084898095556298	6	8	./302451336-376911-89-subtree-replicated.fa	0.0136959499119546	7.36842105263158	1	0	0	0.105263157894737	538	19	0.698884758364312	342807,30594,13557,122223,867377,9495,342401,9519,767357,9514,37295,9516,9508,261734,31869,70927,9525,70825,30596
0.00888450148075026	39	1	./302451273-9513-44-subtree-replicated.fa	0.036178107606679	19.5	1	0	0	0.5	539	4	0.987012987012987	30596,70927,867377,122222
0.0037388553350588	17.5	6	./302450988-325165-39-subtree-replicated.fa	0.0422705314009662	26.25	0	0	0	0.25	621	4	0.995169082125604	9509,9507,34825,379532
0.0307017543859649	101.6	7	./302451587-9443-160-subtree-replicated.fa	0.173677069199457	128	0	0	0	0.25	737	4	0.948439620081411	198702,30590,90382,43778
0.0857729285945772	42.2222222222222	16	./237664156-314293-1317-subtree-replicated.fa	0.0660221531286436	339.75	0	102.666666666667	7	0.25	5146	4	0.867275553828216	9510,88029,864580,402239
0.00284713096802458	0	0	./302451589-376918-61-subtree-replicated.fa	0	0	0	0	0	0.25	761	4	0.994743758212878	198702,30590,90382,43778
